t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
559579.08,-11000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559581.54,-48000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559584.28,-73000,3837000,290,Discharging,650000:650000:650000:650000:650000:650000:2200000:2200000
559586.53,-177000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559588.99,-139000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559590.62,-211000,3837000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559592.68,-11000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559595.75,-267000,3887000,290,Discharging,1150000:1150000:1150000:1150000:1150000:1050000:2200000:2200000
559598.13,-146000,3887000,290,Discharging,1000000:1000000:500000:500000:500000:500000:2200000:2200000
559600.81,-11000,3887000,290,Discharging,650000:650000:650000:650000:650000:500000:2200000:2200000
559602.98,-16000,3917000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559605.88,-92000,3917000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559608.35,-81000,3880000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559610.80,-69000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559614.08,-14000,3880000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559616.53,-12000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559619.61,-40000,3880000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559621.28,-288000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559623.43,-131000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559626.57,-183000,3880000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559629.13,-50000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559631.39,-12000,3880000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559633.86,-14000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559636.92,-205000,3880000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559639.39,-101000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559642.66,-10000,3880000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559644.30,-620000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559645.33,-609000,3880000,290,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559646.37,-647000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559647.40,-649000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559648.44,-644000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559649.55,-509000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559650.59,-636000,3880000,290,Discharging,750000:750000:750000:800000:800000:800000:2200000:2200000
559651.63,-638000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559652.66,-621000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559653.70,-651000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559654.74,-646000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559655.77,-621000,3880000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559656.86,-625000,3840000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559657.90,-641000,3840000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559658.93,-645000,3840000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559659.97,-656000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559661.01,-648000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559662.04,-639000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559663.06,-656000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559664.10,-648000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559665.14,-645000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559666.18,-608000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559667.21,-635000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559668.25,-620000,3837000,290,Discharging,1000000:1000000:1000000:1000000:1000000:1000000:2200000:2200000
559669.28,-613000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559670.32,-613000,3832000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559671.36,-645000,3832000,290,Discharging,500000:500000:500000:500000:500000:2000000:2200000:2200000
559672.39,-639000,3832000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559673.43,-641000,3832000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559674.47,-627000,3832000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559675.55,-517000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559676.59,-631000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559677.63,-656000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559678.66,-641000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559679.69,-639000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559680.73,-650000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559681.76,-641000,3830000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559682.86,-581000,3830000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559684.70,-609000,3830000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559685.74,-637000,3830000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559686.83,-502000,3830000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559687.87,-645000,3830000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559688.91,-647000,3830000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559689.94,-639000,3830000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559690.98,-647000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559692.01,-629000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559693.05,-624000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559694.16,-513000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559695.19,-623000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559696.23,-620000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559697.27,-619000,3837000,290,Discharging,1000000:1000000:1000000:1000000:1800000:1800000:2200000:2200000
559698.30,-635000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559699.34,-627000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559700.38,-644000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559701.42,-626000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559702.45,-601000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559703.49,-599000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559704.53,-644000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559705.57,-627000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559706.60,-631000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559707.64,-625000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559708.74,-632000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559709.77,-629000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559710.81,-638000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559711.90,-636000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559712.94,-616000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559713.97,-613000,3827000,290,Discharging,500000:500000:750000:750000:750000:750000:2200000:2200000
559715.02,-638000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559716.06,-630000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559718.73,-16000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559721.20,-44000,3827000,290,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
