t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
581407.38,-563000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581408.41,-597000,4067000,380,Discharging,500000:500000:500000:500000:650000:650000:2200000:2200000
581409.45,-562000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581410.48,-568000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581411.51,-558000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581412.55,-563000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581413.58,-563000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581414.62,-557000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581415.66,-544000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581416.69,-544000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581417.73,-542000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581418.76,-550000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581419.80,-542000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581420.83,-545000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581421.87,-541000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581422.90,-542000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581423.93,-542000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581424.97,-539000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581426.01,-542000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581427.04,-536000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581428.08,-540000,4072000,380,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
581429.11,-541000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581430.15,-538000,4065000,380,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
581431.17,-553000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581432.20,-576000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581433.24,-533000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581434.27,-548000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581435.31,-539000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581436.34,-544000,4075000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581437.37,-540000,4075000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581438.41,-569000,4075000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581439.44,-544000,4075000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581440.48,-535000,4075000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581441.51,-544000,4075000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581442.55,-535000,4077000,370,Discharging,950000:950000:950000:950000:950000:850000:2200000:2200000
581443.58,-551000,4077000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581444.61,-577000,4077000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581445.65,-537000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581446.68,-545000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581447.72,-534000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581448.75,-572000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581449.79,-542000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581450.82,-570000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581451.86,-545000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581452.89,-542000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581453.93,-538000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581454.96,-577000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581456.00,-538000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581457.03,-584000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581458.07,-538000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581459.10,-570000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581460.14,-541000,4072000,380,Discharging,1100000:1100000:1100000:1100000:1100000:1100000:2200000:2200000
581461.17,-577000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581462.21,-548000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581463.24,-577000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581464.28,-539000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581465.32,-566000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581466.35,-538000,4072000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581467.39,-574000,4072000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581468.42,-534000,4072000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581469.45,-566000,4072000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581470.49,-548000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581471.52,-573000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581472.56,-544000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581473.59,-573000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581474.63,-531000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581475.65,-270000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581476.70,-231000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581477.74,-241000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581478.78,-237000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581479.81,-253000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581480.84,-479000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581481.87,-518000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581482.89,-562000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581483.93,-633000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581484.96,-511000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581486.00,-515000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581487.04,-485000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581488.09,-516000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581489.12,-485000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581490.16,-468000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581491.20,-475000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581492.23,-517000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581493.27,-472000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581494.31,-468000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581495.34,-473000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581496.38,-502000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581497.41,-538000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581498.45,-609000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581499.48,-571000,4077000,380,Discharging,700000:700000:700000:2000000:2000000:2000000:2200000:2200000
581500.52,-590000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581501.55,-574000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581502.59,-560000,4077000,380,Discharging,2000000:700000:700000:700000:700000:700000:2200000:2200000
581503.61,-571000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581504.65,-574000,4077000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581505.68,-554000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581506.72,-568000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581507.75,-556000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581508.79,-559000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581509.82,-552000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581510.86,-570000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581511.90,-567000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581512.93,-542000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581513.97,-543000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581515.00,-577000,4055000,380,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
581516.03,-539000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581517.07,-547000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581518.10,-538000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581519.14,-548000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581520.17,-537000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581521.21,-540000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581522.24,-547000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581523.27,-545000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581524.31,-546000,4072000,380,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
581525.33,-534000,4072000,380,Discharging,500000:500000:500000:500000:800000:800000:2200000:2200000
581526.37,-540000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581527.40,-542000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581528.44,-580000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581529.46,-540000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581530.49,-539000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581531.53,-542000,4072000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581532.56,-583000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581533.60,-538000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581534.63,-579000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581535.67,-543000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581536.70,-577000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581537.73,-542000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581538.77,-541000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581539.82,-542000,4070000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581540.85,-577000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581541.88,-532000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581542.92,-563000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581543.95,-533000,4065000,380,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
581544.98,-546000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581546.02,-539000,4065000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
